order_id,customer_id,warehouse_id,order_date,required_date,status,priority,ship_to_address,ship_to_city,ship_to_state,ship_to_zip,notes,total_lines,order_value,created_by,_ingested_at
ORD-00043746,CUST-000418,WH-WES-07,2025-03-26,2025-04-12,PROCESSING,STANDARD,450 Allison Plain Apt. 270,Alexischester,AZ,11927,,5,41946.59,EMP-00034,2026-04-30T04:36:50.726872
ORD-00043747,CUST-000274,WH-EAS-06,2025-04-12,2025-05-11,PROCESSING,ECONOMY,3360 Anderson Place,South Jesseport,GA,88477,,3,58218.27,EMP-00074,2026-04-30T04:36:50.726872
ORD-00043748,CUST-000256,WH-EAS-06,2025-11-21,2025-12-16,SHIPPED,STANDARD,4608 Richardson Turnpike Apt. 170,Hartchester,KY,36208,,5,70946.62,EMP-00133,2026-04-30T04:36:50.726872
ORD-00043749,CUST-000422,WH-CEN-10,2025-04-18,2025-05-17,CONFIRMED,URGENT,89850 Alexandra Ville,North Craig,AL,06380,Federal its happy ever.,3,12983.28,EMP-00148,2026-04-30T04:36:50.726872
ORD-00043750,CUST-000051,WH-EAS-01,2025-03-31,2025-04-16,DELIVERED,URGENT,5157 Paula Station,East Anita,FM,71081,Risk reality sit form.,6,65589.18,EMP-00002,2026-04-30T04:36:50.726872
ORD-00043751,CUST-000111,WH-CEN-08,2025-04-19,2025-04-28,SHIPPED,STANDARD,7250 Dalton Dale Apt. 064,Mcclainburgh,AR,10707,,2,59893.44,EMP-00174,2026-04-30T04:36:50.726872
ORD-00043752,CUST-000237,WH-EAS-01,2025-04-19,2025-05-14,SHIPPED,STANDARD,72595 Gilbert Points Suite 467,Fergusonview,MI,94091,With evidence magazine firm baby capital.,3,32232.2,EMP-00107,2026-04-30T04:36:50.726872
ORD-00043753,CUST-000339,WH-CEN-08,2025-10-17,2025-10-21,DELIVERED,STANDARD,905 Samuel Run Apt. 113,Bennettland,MN,10063,,4,71489.82,EMP-00196,2026-04-30T04:36:50.726872
ORD-00043754,CUST-000128,WH-CEN-10,2024-05-10,2024-06-02,PROCESSING,STANDARD,776 Green Knolls,Joshuaborough,AR,76585,,1,18901.77,EMP-00091,2026-04-30T04:36:50.726872
ORD-00043755,CUST-000402,WH-EAS-06,2025-02-26,2025-03-17,SHIPPED,STANDARD,318 Hicks Road Apt. 986,Lake Frank,MP,28213,Trouble land might happy.,2,60074.2,EMP-00035,2026-04-30T04:36:50.726872
ORD-00043756,CUST-000081,WH-EAS-02,2025-12-31,2026-01-03,DELIVERED,STANDARD,7742 Elizabeth Parks Apt. 345,West Jason,MT,76641,,3,9598.47,EMP-00149,2026-04-30T04:36:50.726872
ORD-00043757,CUST-000147,WH-NOR-05,2025-02-03,2025-02-18,CONFIRMED,STANDARD,21908 Alicia Mission Apt. 134,Kennethbury,AK,63842,,2,33763.36,EMP-00037,2026-04-30T04:36:50.726872
ORD-00043758,CUST-000484,WH-EAS-06,2024-07-30,2024-08-24,PACKED,STANDARD,57094 Brandy Ways,West Melissa,ID,17432,,5,61372.49,EMP-00043,2026-04-30T04:36:50.726872
ORD-00043759,CUST-000203,WH-SOU-09,2025-06-07,2025-06-21,PACKED,STANDARD,18437 Kane Orchard,Lake Jasontown,KY,44240,Population herself bring too long able PM.,3,35561.55,EMP-00074,2026-04-30T04:36:50.726872
ORD-00043760,CUST-000102,WH-EAS-03,2025-04-21,2025-04-27,DELIVERED,STANDARD,510 Christopher Circles Suite 329,North Susan,VA,96035,,3,25057.57,EMP-00043,2026-04-30T04:36:50.726872
ORD-00043761,CUST-000035,WH-EAS-01,2025-10-24,2025-11-01,CONFIRMED,STANDARD,948 Lewis Mission,South Danashire,CA,44724,,3,6610.39,EMP-00199,2026-04-30T04:36:50.726872
ORD-00043762,CUST-000024,WH-SOU-09,2024-09-26,2024-10-25,CONFIRMED,URGENT,588 Stout Forge,Josephfort,NC,16054,,3,18031.78,EMP-00141,2026-04-30T04:36:50.726872
ORD-00043763,CUST-000340,WH-NOR-04,2025-12-21,2026-01-07,SHIPPED,STANDARD,6205 Cole Wells Suite 043,Alexisburgh,IN,53020,,4,19925.18,EMP-00035,2026-04-30T04:36:50.726872
ORD-00043764,CUST-000497,WH-EAS-01,2025-06-10,2025-06-13,DELIVERED,STANDARD,238 Stephanie Plain Apt. 038,Reynoldsland,OK,81563,,3,32496.89,EMP-00002,2026-04-30T04:36:50.726872
ORD-00043765,CUST-000281,WH-NOR-04,2025-09-28,2025-10-18,DELIVERED,ECONOMY,44053 Andersen Radial,South Sharonberg,MA,10033,,4,37223.51,EMP-00051,2026-04-30T04:36:50.726872
ORD-00043766,CUST-000443,WH-EAS-01,2025-03-17,2025-03-26,PICKING,EXPEDITED,25922 Ramirez Bridge,Lake Kimberlyfurt,OH,57409,,3,3061.13,EMP-00187,2026-04-30T04:36:50.726872
ORD-00043767,CUST-000177,WH-CEN-10,2026-03-20,2026-03-29,CONFIRMED,ECONOMY,29036 Long Mountain,East Christinafort,DE,80694,,2,35120.53,EMP-00022,2026-04-30T04:36:50.726872
ORD-00043768,CUST-000070,WH-SOU-09,2024-06-13,2024-06-28,DELIVERED,URGENT,831 Woods Lake Suite 444,Markside,VI,18517,,2,23290.11,EMP-00094,2026-04-30T04:36:50.726872
ORD-00043769,CUST-000143,WH-EAS-01,2024-05-03,2024-05-11,CONFIRMED,EXPEDITED,6023 Walter Passage Apt. 898,Michaelburgh,HI,33180,,2,11942.9,EMP-00088,2026-04-30T04:36:50.726872
ORD-00043770,CUST-000109,WH-SOU-09,2024-07-24,2024-08-19,CONFIRMED,URGENT,9316 Davis Avenue Suite 805,Codyhaven,WY,78779,Impact although word believe good difference recognize.,2,35429.72,EMP-00048,2026-04-30T04:36:50.726872
ORD-00043771,CUST-000115,WH-CEN-10,2025-09-09,2025-09-13,PACKED,URGENT,28002 Justin Shore Apt. 820,Williamstown,VI,83512,,1,13394.16,EMP-00139,2026-04-30T04:36:50.726872
ORD-00043772,CUST-000137,WH-EAS-06,2025-07-09,2025-07-19,DELIVERED,STANDARD,069 Nancy Mews Apt. 293,South Marcushaven,OR,43942,Read civil player space task pretty.,1,16464.87,EMP-00200,2026-04-30T04:36:50.726872
ORD-00043773,CUST-000339,WH-EAS-02,2025-05-22,2025-06-07,CANCELLED,URGENT,5301 Wood Parkways,Bateshaven,CA,50891,,4,40359.61,EMP-00115,2026-04-30T04:36:50.726872
ORD-00043774,CUST-000258,WH-SOU-09,2025-09-20,2025-10-17,DELIVERED,ECONOMY,683 Thomas Garden Suite 725,Wallsville,ME,15373,Mrs stage else establish.,2,5797.61,EMP-00115,2026-04-30T04:36:50.726872
ORD-00043775,CUST-000414,WH-CEN-10,2025-09-17,2025-09-21,CONFIRMED,ECONOMY,86940 Mackenzie Loaf Apt. 150,Claireshire,FM,71667,,3,73092.64,EMP-00200,2026-04-30T04:36:50.726872
ORD-00043776,CUST-000225,WH-CEN-08,2024-08-06,2024-08-18,DELIVERED,STANDARD,59067 Young Crescent Apt. 986,Lake Jeffreyfort,NV,06593,,2,8388.04,EMP-00161,2026-04-30T04:36:50.726872
ORD-00043777,CUST-000113,WH-EAS-06,2025-08-05,2025-08-16,SHIPPED,URGENT,046 Jeffrey Isle,North Michael,AZ,86812,,1,28031.94,EMP-00057,2026-04-30T04:36:50.726872
ORD-00043778,CUST-000347,WH-WES-07,2025-12-25,2026-01-03,DELIVERED,URGENT,44206 Perez Common,Lynchview,DC,80796,,3,82374.27,EMP-00094,2026-04-30T04:36:50.726872
ORD-00043779,CUST-000195,WH-SOU-09,2024-07-08,2024-08-04,DELIVERED,EXPEDITED,6277 Logan Glen Apt. 541,Michaeltown,NE,86275,,5,85947.01,EMP-00142,2026-04-30T04:36:50.726872
ORD-00043780,CUST-000214,WH-EAS-06,2026-03-01,2026-03-06,PICKING,URGENT,891 Berg Lane,Heatherburgh,OR,40379,Majority important hold design place sort.,1,21777.0,EMP-00116,2026-04-30T04:36:50.726872
ORD-00043781,CUST-000169,WH-EAS-06,2026-01-06,2026-01-24,DELIVERED,STANDARD,88131 Kaitlin Stream,Port Caroltown,AR,21271,,1,24129.16,EMP-00091,2026-04-30T04:36:50.726872
ORD-00043782,CUST-000454,WH-EAS-02,2026-02-15,2026-03-15,DELIVERED,STANDARD,907 Nelson Causeway Suite 637,South Karahaven,OR,80973,,2,14667.74,EMP-00178,2026-04-30T04:36:50.726872
ORD-00043783,CUST-000102,WH-NOR-05,2024-11-30,2024-12-23,PROCESSING,STANDARD,88537 Ryan Dam,Tonyafort,MH,37964,,3,35299.94,EMP-00069,2026-04-30T04:36:50.726872
ORD-00043784,CUST-000178,WH-WES-07,2024-06-25,2024-07-04,CANCELLED,STANDARD,791 Tammy Shoal Apt. 000,North Paula,MH,64750,Structure word discussion group apply month news.,4,9192.91,EMP-00170,2026-04-30T04:36:50.726872
ORD-00043785,CUST-000293,WH-WES-07,2024-09-30,2024-10-29,PACKED,STANDARD,4128 Patrick Viaduct Apt. 464,North Joshuashire,MA,20502,,6,69314.36,EMP-00105,2026-04-30T04:36:50.726872
ORD-00043786,CUST-000298,WH-NOR-05,2024-12-02,2024-12-19,DELIVERED,EXPEDITED,999 April Drives Suite 777,Lake Brentview,AL,17256,Red way right.,4,77570.5,EMP-00018,2026-04-30T04:36:50.726872
ORD-00043787,CUST-000133,WH-EAS-06,2025-01-05,2025-02-01,SHIPPED,EXPEDITED,4909 Reed Stream,Calderontown,KY,13975,,6,119003.81,EMP-00051,2026-04-30T04:36:50.726872
ORD-00043788,CUST-000347,WH-WES-07,2025-08-27,2025-09-02,DELIVERED,EXPEDITED,81450 Connie Plain,Cunninghamborough,VA,69884,,3,54323.09,EMP-00001,2026-04-30T04:36:50.726872
ORD-00043789,CUST-000417,WH-EAS-06,2025-09-11,2025-10-03,SHIPPED,STANDARD,74190 Conrad Throughway Apt. 137,Daniellemouth,CO,51035,,4,70747.06,EMP-00157,2026-04-30T04:36:50.726872
ORD-00043790,CUST-000078,WH-EAS-03,2025-05-30,2025-06-19,DELIVERED,STANDARD,4542 Reed Courts Apt. 139,Robertville,DC,39719,,1,3682.98,EMP-00006,2026-04-30T04:36:50.726872
ORD-00043791,CUST-000427,WH-NOR-05,2026-01-18,2026-01-22,PACKED,EXPEDITED,31474 Turner Orchard,Debratown,OH,77563,,1,39240.45,EMP-00009,2026-04-30T04:36:50.726872
ORD-00043792,CUST-000189,WH-EAS-02,2024-07-13,2024-07-31,DELIVERED,STANDARD,4860 Michael Street,Sandramouth,NM,27933,,3,62456.85,EMP-00198,2026-04-30T04:36:50.726872
ORD-00043793,CUST-000032,WH-NOR-05,2026-01-11,2026-02-05,PROCESSING,EXPEDITED,13342 Emily Fords Apt. 037,Danielsstad,VA,13680,,1,4120.22,EMP-00097,2026-04-30T04:36:50.726872
ORD-00043794,CUST-000257,WH-NOR-04,2025-01-24,2025-02-01,DELIVERED,STANDARD,86245 Hernandez Island,North Kristine,UT,84276,Actually institution peace learn.,4,12621.89,EMP-00061,2026-04-30T04:36:50.726872
ORD-00043795,CUST-000043,WH-WES-07,2025-12-27,2026-01-26,PROCESSING,ECONOMY,0283 Alexander Key Suite 904,Flemingtown,MS,29109,,3,48347.93,EMP-00130,2026-04-30T04:36:50.726872
ORD-00043796,CUST-000449,WH-NOR-05,2025-01-10,2025-01-21,PICKING,EXPEDITED,517 Perez Forest Apt. 991,Chambersstad,MH,18647,,5,41237.52,EMP-00027,2026-04-30T04:36:50.726872
ORD-00043797,CUST-000500,WH-CEN-10,2026-01-12,2026-02-08,PACKED,STANDARD,772 Cooper Meadows,Underwoodchester,MN,99049,,2,15485.58,EMP-00033,2026-04-30T04:36:50.726872
ORD-00043798,CUST-000187,WH-CEN-10,2024-11-21,2024-12-07,SHIPPED,EXPEDITED,192 Kevin Circles,Port Jennifer,AR,55734,,1,10902.6,EMP-00103,2026-04-30T04:36:50.726872
ORD-00043799,CUST-000378,WH-EAS-01,2025-12-19,2026-01-13,DELIVERED,EXPEDITED,3546 Fuller Fall Suite 961,Vanessafort,LA,88808,,3,64757.71,EMP-00147,2026-04-30T04:36:50.726872
ORD-00043800,CUST-000166,WH-CEN-08,2025-07-19,2025-08-15,SHIPPED,STANDARD,8705 Andrew Mountains Apt. 129,Port Robertstad,OH,48796,,1,32274.34,EMP-00144,2026-04-30T04:36:50.726872
ORD-00043801,CUST-000319,WH-NOR-05,2024-12-24,2025-01-09,DELIVERED,STANDARD,18206 Kevin Station Suite 316,East Brenda,WV,30420,,2,37080.89,EMP-00104,2026-04-30T04:36:50.726872
ORD-00043802,CUST-000080,WH-CEN-08,2025-10-27,2025-11-02,PROCESSING,EXPEDITED,1674 Alexandria Circle Suite 420,Rhondaborough,MH,77959,,2,39744.32,EMP-00117,2026-04-30T04:36:50.726872
ORD-00043803,CUST-000211,WH-NOR-04,2025-10-16,2025-11-14,DELIVERED,STANDARD,9168 Murillo Mountain,North Amystad,IN,10547,,2,59380.95,EMP-00097,2026-04-30T04:36:50.726872
ORD-00043804,CUST-000036,WH-WES-07,2024-10-26,2024-11-09,DELIVERED,STANDARD,63008 Stewart Expressway Suite 391,New Marymouth,AZ,63775,Suggest less thousand current suggest industry someone.,3,20115.58,EMP-00069,2026-04-30T04:36:50.726872
ORD-00043805,CUST-000141,WH-CEN-10,2025-02-12,2025-03-06,DELIVERED,STANDARD,43606 Amanda Harbors Suite 874,Wendyberg,AL,30857,,1,37322.71,EMP-00089,2026-04-30T04:36:50.726872
ORD-00043806,CUST-000029,WH-WES-07,2025-05-07,2025-06-04,DELIVERED,URGENT,32444 Susan Trafficway Apt. 326,Ericatown,MD,11056,Effect fall place push lawyer trouble.,2,3318.68,EMP-00016,2026-04-30T04:36:50.726872
ORD-00043807,CUST-000128,WH-EAS-06,2025-10-29,2025-11-08,DELIVERED,STANDARD,100 Roberts Mission,South Angela,VT,80172,,2,7791.5,EMP-00145,2026-04-30T04:36:50.726872
ORD-00043808,CUST-000007,WH-WES-07,2026-04-21,2026-05-16,SHIPPED,EXPEDITED,6586 Smith Place,Sanderstown,MS,82743,Far international true accept admit into choice.,5,59826.32,EMP-00019,2026-04-30T04:36:50.726872
ORD-00043809,CUST-000277,WH-CEN-08,2025-07-17,2025-08-14,PROCESSING,STANDARD,3845 John Viaduct,West Charlesburgh,NH,52376,,4,80824.93,EMP-00074,2026-04-30T04:36:50.726872
ORD-00043810,CUST-000160,WH-EAS-02,2026-01-15,2026-02-14,DELIVERED,STANDARD,44918 Rogers Passage Apt. 024,East Thomasborough,CT,11217,,2,16819.35,EMP-00086,2026-04-30T04:36:50.726872
ORD-00043811,CUST-000468,WH-SOU-09,2026-02-20,2026-03-13,DELIVERED,EXPEDITED,2462 Ibarra Brooks Suite 068,Skinnerfurt,AZ,89327,,1,9313.65,EMP-00074,2026-04-30T04:36:50.726872
ORD-00043812,CUST-000308,WH-EAS-03,2025-05-08,2025-05-17,DELIVERED,STANDARD,8492 Boyd Orchard,Samanthaland,MA,94577,,5,129770.3,EMP-00137,2026-04-30T04:36:50.726872
ORD-00043813,CUST-000183,WH-EAS-01,2026-04-13,2026-05-10,SHIPPED,URGENT,105 Harris Skyway,West Richardhaven,VA,78908,,4,70376.99,EMP-00068,2026-04-30T04:36:50.726872
ORD-00043814,CUST-000487,WH-EAS-02,2026-01-07,2026-01-28,DELIVERED,STANDARD,831 Barbara Wall,Lake Mason,WY,99575,,1,14559.51,EMP-00006,2026-04-30T04:36:50.726872
ORD-00043815,CUST-000242,WH-EAS-03,2025-01-26,2025-02-20,PICKING,STANDARD,3037 Paul Stravenue Suite 552,Port Jamesshire,MA,47182,,4,29053.3,EMP-00029,2026-04-30T04:36:50.726872
ORD-00043816,CUST-000401,WH-CEN-10,2026-03-12,2026-03-23,DELIVERED,STANDARD,05941 Washington Forge Suite 868,Scottport,DE,44950,,1,7218.96,EMP-00184,2026-04-30T04:36:50.726872
ORD-00043817,CUST-000449,WH-WES-07,2025-08-16,2025-09-13,PACKED,STANDARD,8219 Pineda Mountains Suite 288,Duffyberg,WY,70930,,2,2145.87,EMP-00193,2026-04-30T04:36:50.726872
ORD-00043818,CUST-000131,WH-EAS-01,2026-03-13,2026-03-18,CONFIRMED,EXPEDITED,8983 Ross Island,Johnsshire,MN,51096,,1,27861.21,EMP-00160,2026-04-30T04:36:50.726872
ORD-00043819,CUST-000192,WH-EAS-02,2024-11-06,2024-11-13,PACKED,STANDARD,8958 Zachary Manor Suite 326,Leeland,KY,82484,,2,10670.85,EMP-00055,2026-04-30T04:36:50.726872
ORD-00043820,CUST-000235,WH-WES-07,2025-01-18,2025-02-10,DELIVERED,EXPEDITED,671 Timothy Valleys Apt. 782,East Jadeland,KS,37925,,2,49670.53,EMP-00157,2026-04-30T04:36:50.726872
ORD-00043821,CUST-000325,WH-EAS-03,2025-07-14,2025-07-17,SHIPPED,EXPEDITED,749 Anthony Junctions,Brooksmouth,MA,68736,,4,74982.57,EMP-00131,2026-04-30T04:36:50.726872
ORD-00043822,CUST-000008,WH-EAS-06,2025-05-04,2025-05-30,DELIVERED,ECONOMY,7237 Michael Shoal Suite 327,North Courtney,MA,38794,,1,4534.0,EMP-00136,2026-04-30T04:36:50.726872
ORD-00043823,CUST-000109,WH-CEN-10,2024-09-05,2024-09-27,SHIPPED,EXPEDITED,82081 Miller Trail,Marissaton,MS,03253,,1,22242.33,EMP-00004,2026-04-30T04:36:50.726872
ORD-00043824,CUST-000044,WH-EAS-03,2025-09-10,2025-10-01,CANCELLED,EXPEDITED,08351 Tina Valleys,Lewisport,HI,74585,,2,37520.61,EMP-00045,2026-04-30T04:36:50.726872
ORD-00043825,CUST-000005,WH-NOR-05,2026-01-06,2026-01-16,DELIVERED,URGENT,44240 Robinson Pines Suite 261,East Daniel,KY,32076,,2,52485.9,EMP-00110,2026-04-30T04:36:50.726872
ORD-00043826,CUST-000456,WH-CEN-08,2024-10-09,2024-10-17,DELIVERED,STANDARD,24822 Kenneth Vista,Davidbury,CT,89556,,2,18981.28,EMP-00101,2026-04-30T04:36:50.726872
ORD-00043827,CUST-000276,WH-NOR-04,2025-03-21,2025-04-09,DELIVERED,EXPEDITED,61125 Vanessa Forks,Kellyview,SD,02927,,4,10462.33,EMP-00136,2026-04-30T04:36:50.726872
ORD-00043828,CUST-000142,WH-EAS-06,2024-10-04,2024-10-07,PICKING,ECONOMY,5466 Molina Crossing,Frazierborough,CO,19559,,1,11994.51,EMP-00008,2026-04-30T04:36:50.726872
ORD-00043829,CUST-000243,WH-SOU-09,2025-08-02,2025-08-06,SHIPPED,STANDARD,63275 Dana Corners,New Lindsayhaven,MP,94376,,1,15336.36,EMP-00095,2026-04-30T04:36:50.726872
ORD-00043830,CUST-000467,WH-EAS-02,2025-07-07,2025-07-24,DELIVERED,URGENT,854 Derek Street,Port Christopherland,VI,34152,,2,29500.0,EMP-00117,2026-04-30T04:36:50.726872
ORD-00043831,CUST-000479,WH-CEN-10,2025-11-03,2025-11-08,DELIVERED,STANDARD,65173 Amy Islands Suite 248,East David,SC,60582,,5,86588.82,EMP-00148,2026-04-30T04:36:50.726872
ORD-00043832,CUST-000148,WH-EAS-02,2024-06-18,2024-07-01,CONFIRMED,STANDARD,97279 Hartman Common Suite 053,North Danielview,OK,11475,,5,42972.83,EMP-00094,2026-04-30T04:36:50.726872
ORD-00043833,CUST-000268,WH-EAS-06,2025-11-12,2025-12-03,PACKED,ECONOMY,1028 Robinson Trail Suite 381,Lisafort,OR,79933,,1,2684.88,EMP-00145,2026-04-30T04:36:50.726872
ORD-00043834,CUST-000041,WH-CEN-08,2025-10-23,2025-11-13,DELIVERED,ECONOMY,82632 Wendy Crossing Suite 203,Mooreborough,CO,60551,,5,36983.99,EMP-00060,2026-04-30T04:36:50.726872
ORD-00043835,CUST-000101,WH-EAS-02,2025-06-18,2025-07-13,PICKING,ECONOMY,9273 Jay Shore,Porterside,WA,54278,,1,9605.0,EMP-00094,2026-04-30T04:36:50.726872
ORD-00043836,CUST-000190,WH-NOR-05,2025-09-25,2025-10-17,PICKING,EXPEDITED,28519 Matthew Ramp,Allisonfurt,RI,05809,,1,3023.15,EMP-00125,2026-04-30T04:36:50.726872
ORD-00043837,CUST-000369,WH-EAS-01,2024-05-17,2024-06-01,SHIPPED,STANDARD,2398 Noah Centers Apt. 036,Judithport,KY,32169,,2,27806.34,EMP-00170,2026-04-30T04:36:50.726872
ORD-00043838,CUST-000370,WH-NOR-04,2025-05-20,2025-05-29,SHIPPED,ECONOMY,18771 Breanna Path Suite 975,Port Karen,OK,51185,,3,55462.12,EMP-00131,2026-04-30T04:36:50.726872
ORD-00043839,CUST-000182,WH-NOR-05,2025-08-12,2025-08-29,SHIPPED,STANDARD,7079 Marshall Fork Apt. 496,East Kimberly,WI,37756,,1,7935.46,EMP-00019,2026-04-30T04:36:50.726872
ORD-00043840,CUST-000142,WH-EAS-06,2025-05-20,2025-06-18,PROCESSING,STANDARD,66483 Carney Fort Apt. 783,Gonzalezberg,PR,31791,,3,18670.1,EMP-00133,2026-04-30T04:36:50.726872
ORD-00043841,CUST-000405,WH-EAS-06,2024-07-05,2024-07-22,PROCESSING,ECONOMY,511 Jennifer Union Apt. 675,Port Natalie,ND,35126,,2,8345.43,EMP-00139,2026-04-30T04:36:50.726872
ORD-00043842,CUST-000452,WH-SOU-09,2025-10-17,2025-11-05,CONFIRMED,ECONOMY,2245 Allen Cove Suite 379,Meredithchester,IA,66565,Around party local discover.,2,25301.16,EMP-00017,2026-04-30T04:36:50.726872
ORD-00043843,CUST-000056,WH-CEN-08,2026-03-20,2026-04-05,PROCESSING,EXPEDITED,078 David Crossing,Port Markmouth,NV,04737,,3,61761.84,EMP-00082,2026-04-30T04:36:50.726872
ORD-00043844,CUST-000193,WH-NOR-04,2024-09-29,2024-10-25,DELIVERED,URGENT,738 Juan Roads,Shanemouth,KY,31398,,2,23363.81,EMP-00018,2026-04-30T04:36:50.726872
ORD-00043845,CUST-000127,WH-EAS-06,2025-02-25,2025-03-26,PACKED,STANDARD,58214 Rodriguez Unions Apt. 345,Lake Ryanshire,VA,80365,,3,39612.78,EMP-00137,2026-04-30T04:36:50.726872
ORD-00043846,CUST-000060,WH-WES-07,2025-10-15,2025-11-13,SHIPPED,URGENT,836 Wiley Isle Suite 636,Chavezhaven,WA,18976,,2,27017.08,EMP-00131,2026-04-30T04:36:50.726872
ORD-00043847,CUST-000460,WH-EAS-06,2024-05-06,2024-05-10,SHIPPED,STANDARD,36925 Peterson Gardens Apt. 167,East Jennifershire,MP,02493,,1,5141.65,EMP-00132,2026-04-30T04:36:50.726872
ORD-00043848,CUST-000016,WH-WES-07,2026-02-28,2026-03-12,DELIVERED,STANDARD,4413 Melissa Pine Apt. 326,Lewisberg,GU,45788,,2,23039.13,EMP-00014,2026-04-30T04:36:50.726872
ORD-00043849,CUST-000398,WH-SOU-09,2024-08-03,2024-08-29,PICKING,EXPEDITED,26008 Russell Skyway Suite 090,Port Daniel,RI,46826,,3,30017.2,EMP-00105,2026-04-30T04:36:50.726872
ORD-00043850,CUST-000349,WH-EAS-03,2024-12-04,2024-12-19,PICKING,STANDARD,010 Andrade Forge Suite 723,Walkermouth,MS,68077,,1,40009.92,EMP-00196,2026-04-30T04:36:50.726872
ORD-00043851,CUST-000199,WH-CEN-08,2025-06-08,2025-06-12,PICKING,URGENT,279 Butler Cliff Suite 994,North Erinmouth,MS,43713,Data ten western interest.,2,15760.73,EMP-00044,2026-04-30T04:36:50.726872
ORD-00043852,CUST-000312,WH-WES-07,2025-04-29,2025-05-23,DELIVERED,STANDARD,77067 Ryan Square,Hansonchester,UT,47452,,2,25668.05,EMP-00090,2026-04-30T04:36:50.726872
ORD-00043853,CUST-000498,WH-SOU-09,2025-03-18,2025-03-29,DELIVERED,EXPEDITED,862 Bautista Centers Suite 623,Harryborough,VT,36571,,4,46125.82,EMP-00037,2026-04-30T04:36:50.726872
ORD-00043854,CUST-000101,WH-CEN-08,2025-11-09,2025-11-20,DELIVERED,URGENT,91586 Winters Alley Suite 537,Marquezburgh,NJ,60669,Just sea professor plan impact specific.,1,70.92,EMP-00183,2026-04-30T04:36:50.726872
ORD-00043855,CUST-000452,WH-EAS-06,2024-07-14,2024-07-18,DELIVERED,STANDARD,50035 Jeremy Locks Apt. 996,East Jenniferchester,RI,14067,Guess can party cover compare understand arm.,5,28691.75,EMP-00086,2026-04-30T04:36:50.726872
ORD-00043856,CUST-000439,WH-NOR-05,2024-09-04,2024-09-26,DELIVERED,STANDARD,67579 Eric Forest,Lake Rickychester,MI,95463,,3,41522.33,EMP-00123,2026-04-30T04:36:50.726872
ORD-00043857,CUST-000149,WH-EAS-02,2025-11-09,2025-12-04,DELIVERED,STANDARD,9418 Sanford Islands,Melissaborough,OH,92666,,5,83277.53,EMP-00191,2026-04-30T04:36:50.726872
ORD-00043858,CUST-000194,WH-EAS-03,2024-11-03,2024-12-03,DELIVERED,STANDARD,136 Bennett Lakes Suite 641,South Kirk,WA,97050,,3,65649.6,EMP-00080,2026-04-30T04:36:50.726872
ORD-00043859,CUST-000348,WH-EAS-02,2025-10-28,2025-11-24,PROCESSING,STANDARD,2329 Reyes Burgs Suite 280,New Raymondmouth,CA,19454,,2,28494.2,EMP-00045,2026-04-30T04:36:50.726872
ORD-00043860,CUST-000351,WH-WES-07,2025-09-22,2025-10-07,DELIVERED,ECONOMY,3352 Harvey Terrace,North Kristineton,NH,31017,,1,20293.92,EMP-00109,2026-04-30T04:36:50.726872
ORD-00043861,CUST-000415,WH-CEN-10,2025-04-30,2025-05-18,DELIVERED,URGENT,1430 Cooper Neck Suite 709,Jameschester,PW,81223,,1,333.21,EMP-00039,2026-04-30T04:36:50.726872
ORD-00043862,CUST-000299,WH-EAS-01,2025-07-13,2025-08-10,PICKING,STANDARD,6291 White Avenue Apt. 278,New Jason,CA,38604,,1,27822.6,EMP-00111,2026-04-30T04:36:50.726872
ORD-00043863,CUST-000460,WH-WES-07,2025-12-04,2025-12-18,DELIVERED,STANDARD,1435 Jennifer Park Suite 216,Georgeberg,FM,50661,,3,10463.17,EMP-00012,2026-04-30T04:36:50.726872
ORD-00043864,CUST-000296,WH-EAS-03,2025-10-30,2025-11-14,DELIVERED,STANDARD,1646 Porter Keys,West Whitneystad,WA,87786,,1,3271.65,EMP-00133,2026-04-30T04:36:50.726872
ORD-00043865,CUST-000298,WH-EAS-02,2025-05-30,2025-06-24,DELIVERED,ECONOMY,872 James Orchard,East Joseph,VA,11483,,1,20526.49,EMP-00131,2026-04-30T04:36:50.726872
ORD-00043866,CUST-000470,WH-SOU-09,2025-07-30,2025-08-28,PROCESSING,STANDARD,1392 Johnson Rest,Riverastad,RI,94420,,3,39154.79,EMP-00059,2026-04-30T04:36:50.726872
ORD-00043867,CUST-000114,WH-EAS-06,2024-06-08,2024-07-03,DELIVERED,ECONOMY,149 Miranda Circle Apt. 471,Austintown,PW,92766,,2,49500.42,EMP-00170,2026-04-30T04:36:50.726872
ORD-00043868,CUST-000378,WH-SOU-09,2026-03-02,2026-03-24,DELIVERED,STANDARD,6159 Andrew Mountains Suite 109,South Michelle,MT,36970,,3,53229.21,EMP-00165,2026-04-30T04:36:50.726872
ORD-00043869,CUST-000261,WH-WES-07,2025-09-18,2025-10-04,SHIPPED,ECONOMY,8919 Price Overpass Apt. 579,West Walterfurt,OH,40295,,1,19429.65,EMP-00081,2026-04-30T04:36:50.726872
ORD-00043870,CUST-000366,WH-NOR-05,2024-11-20,2024-12-12,SHIPPED,EXPEDITED,733 Joshua Court Suite 475,Lake Jamesfurt,NM,97349,,3,61079.65,EMP-00014,2026-04-30T04:36:50.726872
